dr_asset_id,dr_discharge,dr_jurisdiction,dr_lat,dr_lon,dr_owner,dr_subtype,dr_subwatershed,dr_type
GRANDV_40158052,Rush Creek,City of Grandville,42.8903039834,-85.7542550731,City of Grandville,16.0,Rush Creek,Storm Water Inlet Drain
GRANDV_40162451,Direct Drainage to Lower Grand River,City of Grandville,42.9062257812,-85.7543649288,City of Grandville,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
GRANDV_40158458,Rush Creek,City of Grandville,42.881462961,-85.7544908436,City of Grandville,15.0,Rush Creek,Storm Water Inlet Drain
GRANDV_40158465,Rush Creek,City of Grandville,42.881063264,-85.75450763239999,City of Grandville,15.0,Rush Creek,Storm Water Inlet Drain
GRANDV_40158265,Rush Creek,City of Grandville,42.878253693000005,-85.7545368971,City of Grandville,15.0,Rush Creek,Storm Water Inlet Drain
GRANDV_40158266,Rush Creek,City of Grandville,42.8778701425,-85.7545415462,City of Grandville,15.0,Rush Creek,Storm Water Inlet Drain
GRANDV_40158074,Rush Creek,City of Grandville,42.8889318544,-85.7546073458,City of Grandville,16.0,Rush Creek,Storm Water Inlet Drain
GRANDV_40162467,Direct Drainage to Lower Grand River,City of Grandville,42.906248910100004,-85.7546235598,City of Grandville,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
GRANDV_40162466,Direct Drainage to Lower Grand River,City of Grandville,42.9063467626,-85.7546425164,City of Grandville,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
GRANDV_40158080,Rush Creek,City of Grandville,42.8889294958,-85.75472493,City of Grandville,16.0,Rush Creek,Storm Water Inlet Drain
GRANDV_40158437,Rush Creek,City of Grandville,42.881730664,-85.754749481,City of Grandville,15.0,Rush Creek,Storm Water Inlet Drain
GRANDV_4015788200,Rush Creek,City of Grandville,42.8837396148,-85.7548570699,City of Grandville,15.0,Rush Creek,Storm Water Inlet Drain
GRANDV_40158467,Rush Creek,City of Grandville,42.880620537199995,-85.7548660581,City of Grandville,15.0,Rush Creek,Storm Water Inlet Drain
GRANDV_40157883,Rush Creek,City of Grandville,42.8836421624,-85.7548684685,City of Grandville,15.0,Rush Creek,Storm Water Inlet Drain
GRANDV_40162492,Direct Drainage to Lower Grand River,City of Grandville,42.9073826892,-85.7549234195,City of Grandville,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
GRANDV_40162512,Direct Drainage to Lower Grand River,City of Grandville,42.908319369000004,-85.754983408,City of Grandville,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
GRANDV_40158433,Rush Creek,City of Grandville,42.8817227812,-85.75501026239999,City of Grandville,15.0,Rush Creek,Storm Water Inlet Drain
GRANDV_40162477,Direct Drainage to Lower Grand River,City of Grandville,42.9089008556,-85.755013552,City of Grandville,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
GRANDV_40162468,Direct Drainage to Lower Grand River,City of Grandville,42.90635617,-85.7550188089,City of Grandville,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
GRANDV_40162513,Direct Drainage to Lower Grand River,City of Grandville,42.907406944099996,-85.7550324893,City of Grandville,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
GRANDV_40162522,Direct Drainage to Lower Grand River,City of Grandville,42.9098414102,-85.7550572407,City of Grandville,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
GRANDV_40162483,Direct Drainage to Lower Grand River,City of Grandville,42.9083211592,-85.7550938048,City of Grandville,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
GRANDV_40158256,Rush Creek,City of Grandville,42.878682083,-85.7551026389,City of Grandville,15.0,Rush Creek,Storm Water Inlet Drain
GRANDV_40158251,Rush Creek,City of Grandville,42.878236630500005,-85.7551122213,City of Grandville,15.0,Rush Creek,Storm Water Inlet Drain
GRANDV_40158252,Rush Creek,City of Grandville,42.877877038600005,-85.75511795220001,City of Grandville,15.0,Rush Creek,Storm Water Inlet Drain
GRANDV_40162511,Direct Drainage to Lower Grand River,City of Grandville,42.9089739962,-85.75514675609999,City of Grandville,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
GRANDV_40225821,Rush Creek,City of Grandville,42.8786746481,-85.7552266012,City of Grandville,15.0,Rush Creek,Storm Water Inlet Drain
GRANDV_40225816,Rush Creek,City of Grandville,42.8784219383,-85.7552308921,City of Grandville,15.0,Rush Creek,Storm Water Inlet Drain
GRANDV_40157895,Rush Creek,City of Grandville,42.8845755938,-85.7552395988,City of Grandville,15.0,Rush Creek,Storm Water Inlet Drain
GRANDV_40157894,Rush Creek,City of Grandville,42.8846685339,-85.7552563124,City of Grandville,15.0,Rush Creek,Storm Water Inlet Drain
GRANDV_40161565,Direct Drainage to Lower Grand River,City of Grandville,42.9198037906,-85.7553045031,City of Grandville,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
GRANDV_40161522,Direct Drainage to Lower Grand River,City of Grandville,42.9199632855,-85.75530718659999,City of Grandville,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
GRANDV_40225814,Rush Creek,City of Grandville,42.8781166179,-85.75540101979999,City of Grandville,15.0,Rush Creek,Storm Water Inlet Drain
GRANDV_40158432,Rush Creek,City of Grandville,42.8817244035,-85.7554602305,City of Grandville,15.0,Rush Creek,Storm Water Inlet Drain
GRANDV_40158431,Rush Creek,City of Grandville,42.8817632528,-85.755461102,City of Grandville,15.0,Rush Creek,Storm Water Inlet Drain
GRANDV_40162443,Direct Drainage to Lower Grand River,City of Grandville,42.906249427,-85.7555090079,City of Grandville,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
GRANDV_40158405,Rush Creek,City of Grandville,42.880191219400004,-85.7555826784,City of Grandville,15.0,Rush Creek,Storm Water Inlet Drain
GRANDV_40162465,Direct Drainage to Lower Grand River,City of Grandville,42.906239703800004,-85.7557246424,City of Grandville,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
GRANDV_40158247,Rush Creek,City of Grandville,42.8778844335,-85.75590404100001,City of Grandville,15.0,Rush Creek,Storm Water Inlet Drain
GRANDV_40158426,Rush Creek,City of Grandville,42.88172944,-85.755904603,City of Grandville,15.0,Rush Creek,Storm Water Inlet Drain
GRANDV_40158404,Rush Creek,City of Grandville,42.8801979625,-85.7560311084,City of Grandville,15.0,Rush Creek,Storm Water Inlet Drain
GRANDV_40161520,Direct Drainage to Lower Grand River,City of Grandville,42.9197044239,-85.7560961578,City of Grandville,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
GRANDV_40158425,Rush Creek,City of Grandville,42.8817457404,-85.756178279,City of Grandville,15.0,Rush Creek,Storm Water Inlet Drain
GRANDV_40161560,Direct Drainage to Lower Grand River,City of Grandville,42.919701963200005,-85.75622208760001,City of Grandville,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
GRANDV_40225812,Rush Creek,City of Grandville,42.8781265599,-85.7564196407,City of Grandville,15.0,Rush Creek,Storm Water Inlet Drain
GRANDV_40158394,Rush Creek,City of Grandville,42.8805381427,-85.7564522821,City of Grandville,15.0,Rush Creek,Storm Water Inlet Drain
GRANDV_40163061,Direct Drainage to Lower Grand River,City of Grandville,42.9069468943,-85.7564706975,City of Grandville,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
GRANDV_40161559,Direct Drainage to Lower Grand River,City of Grandville,42.9198302166,-85.7564790296,City of Grandville,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
GRANDV_40161558,Direct Drainage to Lower Grand River,City of Grandville,42.9199247993,-85.7564801834,City of Grandville,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
GRANDV_40162534,Direct Drainage to Lower Grand River,City of Grandville,42.9088176768,-85.75648635489999,City of Grandville,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
GRANDV_40162533,Direct Drainage to Lower Grand River,City of Grandville,42.9088916996,-85.7564924601,City of Grandville,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
GRANDV_40158385,Rush Creek,City of Grandville,42.881332424,-85.7565392603,City of Grandville,15.0,Rush Creek,Storm Water Inlet Drain
GRANDV_40162546,Direct Drainage to Lower Grand River,City of Grandville,42.9087512036,-85.7565682274,City of Grandville,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
GRANDV_40225806,Rush Creek,City of Grandville,42.8786886217,-85.756571212,City of Grandville,15.0,Rush Creek,Storm Water Inlet Drain
GRANDV_40225808,Rush Creek,City of Grandville,42.8784362391,-85.7565759572,City of Grandville,15.0,Rush Creek,Storm Water Inlet Drain
GRANDV_40162535,Direct Drainage to Lower Grand River,City of Grandville,42.908944176599995,-85.7565779376,City of Grandville,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
GRANDV_40163065,Direct Drainage to Lower Grand River,City of Grandville,42.906941937199996,-85.7565784018,City of Grandville,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
GRANDV_40163057,Direct Drainage to Lower Grand River,City of Grandville,42.9092780143,-85.7565968225,City of Grandville,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
GRANDV_40157845,Rush Creek,City of Grandville,42.883867652199996,-85.7566222999,City of Grandville,15.0,Rush Creek,Storm Water Inlet Drain
GRANDV_40157846,Rush Creek,City of Grandville,42.883589150300004,-85.7566270653,City of Grandville,15.0,Rush Creek,Storm Water Inlet Drain
GRANDV_40163294,Direct Drainage to Lower Grand River,City of Grandville,42.908418701900004,-85.7566563324,City of Grandville,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
GRANDV_40158240,Rush Creek,City of Grandville,42.878699034099995,-85.7566868128,City of Grandville,15.0,Rush Creek,Storm Water Inlet Drain
GRANDV_40158232,Rush Creek,City of Grandville,42.8778924741,-85.7566907418,City of Grandville,15.0,Rush Creek,Storm Water Inlet Drain
GRANDV_40158231,Rush Creek,City of Grandville,42.8782492621,-85.7566989712,City of Grandville,15.0,Rush Creek,Storm Water Inlet Drain
GRANDV_40163056,Direct Drainage to Lower Grand River,City of Grandville,42.9092791115,-85.7567031361,City of Grandville,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
GRANDV_40162464,Direct Drainage to Lower Grand River,City of Grandville,42.906201366,-85.7567514148,City of Grandville,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
GRANDV_40162441,Direct Drainage to Lower Grand River,City of Grandville,42.9062643571,-85.7569541604,City of Grandville,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
GRANDV_40158424,Rush Creek,City of Grandville,42.8816729602,-85.7570123232,City of Grandville,15.0,Rush Creek,Storm Water Inlet Drain
GRANDV_40158381,Rush Creek,City of Grandville,42.8810268276,-85.7570330772,City of Grandville,15.0,Rush Creek,Storm Water Inlet Drain
GRANDV_40158226,Rush Creek,City of Grandville,42.8782838697,-85.7573574668,City of Grandville,15.0,Rush Creek,Storm Water Inlet Drain
GRANDV_40158227,Rush Creek,City of Grandville,42.877894078699995,-85.7573697571,City of Grandville,15.0,Rush Creek,Storm Water Inlet Drain
GRANDV_40158418,Rush Creek,City of Grandville,42.8816841228,-85.75759121189999,City of Grandville,15.0,Rush Creek,Storm Water Inlet Drain
GRANDV_40158690,Rush Creek,City of Grandville,42.8839488796,-85.7577501319,City of Grandville,15.0,Rush Creek,Storm Water Inlet Drain
GRANDV_40163301,Direct Drainage to Lower Grand River,City of Grandville,42.9085068428,-85.757771178,City of Grandville,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
GRANDV_40163293,Direct Drainage to Lower Grand River,City of Grandville,42.908450669299995,-85.75778223520001,City of Grandville,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
GRANDV_40162559,Direct Drainage to Lower Grand River,City of Grandville,42.9063666533,-85.7578206926,City of Grandville,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
GRANDV_40158417,Rush Creek,City of Grandville,42.8817843841,-85.7578319954,City of Grandville,15.0,Rush Creek,Storm Water Inlet Drain
GRANDV_40162558,Direct Drainage to Lower Grand River,City of Grandville,42.906265638,-85.75787236640001,City of Grandville,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
GRANDV_40158419,Rush Creek,City of Grandville,42.881489905900004,-85.7579367321,City of Grandville,15.0,Rush Creek,Storm Water Inlet Drain
GRANDV_40162575,Direct Drainage to Lower Grand River,City of Grandville,42.9077648667,-85.7579535201,City of Grandville,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
GRANDV_40158375,Rush Creek,City of Grandville,42.8807935733,-85.7579669835,City of Grandville,15.0,Rush Creek,Storm Water Inlet Drain
GRANDV_40162602,Direct Drainage to Lower Grand River,City of Grandville,42.9081149066,-85.75796926689999,City of Grandville,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
GRANDV_40162573,Direct Drainage to Lower Grand River,City of Grandville,42.9073134427,-85.7579949647,City of Grandville,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
GRANDV_40158222,Rush Creek,City of Grandville,42.8782897142,-85.7580327757,City of Grandville,15.0,Rush Creek,Storm Water Inlet Drain
GRANDV_40162599,Direct Drainage to Lower Grand River,City of Grandville,42.9080495925,-85.7580392165,City of Grandville,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
GRANDV_40158220,Rush Creek,City of Grandville,42.877907044000004,-85.7580394753,City of Grandville,15.0,Rush Creek,Storm Water Inlet Drain
GRANDV_40162613,Direct Drainage to Lower Grand River,City of Grandville,42.9082399039,-85.7580511486,City of Grandville,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
GRANDV_40161013,Rush Creek,City of Grandville,42.8845636905,-85.7580620492,City of Grandville,15.0,Rush Creek,Storm Water Inlet Drain
GRANDV_40161012,Rush Creek,City of Grandville,42.884655927,-85.7580711382,City of Grandville,15.0,Rush Creek,Storm Water Inlet Drain
GRANDV_40162664,Direct Drainage to Lower Grand River,City of Grandville,42.9098668124,-85.7580836965,City of Grandville,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
GRANDV_40162574,Direct Drainage to Lower Grand River,City of Grandville,42.9073068242,-85.7581240984,City of Grandville,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
GRANDV_40162663,Direct Drainage to Lower Grand River,City of Grandville,42.9096703663,-85.7581339736,City of Grandville,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
GRANDV_40163453,Direct Drainage to Lower Grand River,City of Grandville,42.9107682551,-85.7581593701,City of Grandville,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
GRANDV_40162598,Direct Drainage to Lower Grand River,City of Grandville,42.9080467844,-85.7581686986,City of Grandville,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
GRANDV_40163454,Direct Drainage to Lower Grand River,City of Grandville,42.9106377517,-85.7581692786,City of Grandville,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
GRANDV_40162601,Direct Drainage to Lower Grand River,City of Grandville,42.908244585700004,-85.7581807996,City of Grandville,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
GRANDV_40162662,Direct Drainage to Lower Grand River,City of Grandville,42.9096696482,-85.7582630955,City of Grandville,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
GRANDV_40162618,Direct Drainage to Lower Grand River,City of Grandville,42.9097328753,-85.7583378039,City of Grandville,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
GRANDV_40162665,Direct Drainage to Lower Grand River,City of Grandville,42.909845549,-85.7583543008,City of Grandville,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
GRANDV_40161054,Rush Creek,City of Grandville,42.8838545119,-85.7583882825,City of Grandville,15.0,Rush Creek,Storm Water Inlet Drain
GRANDV_40158338,Rush Creek,City of Grandville,42.8791423261,-85.7583940076,City of Grandville,15.0,Rush Creek,Storm Water Inlet Drain
GRANDV_40158221,Rush Creek,City of Grandville,42.8782997255,-85.75848246,City of Grandville,15.0,Rush Creek,Storm Water Inlet Drain
GRANDV_40161036,Rush Creek,City of Grandville,42.8832555702,-85.7584912504,City of Grandville,15.0,Rush Creek,Storm Water Inlet Drain
GRANDV_40158346,Rush Creek,City of Grandville,42.8786883932,-85.7584948541,City of Grandville,15.0,Rush Creek,Storm Water Inlet Drain
GRANDV_40161037,Rush Creek,City of Grandville,42.8827482927,-85.7584991393,City of Grandville,15.0,Rush Creek,Storm Water Inlet Drain
GRANDV_40158368,Rush Creek,City of Grandville,42.8807943698,-85.7585967549,City of Grandville,15.0,Rush Creek,Storm Water Inlet Drain
GRANDV_40158216,Rush Creek,City of Grandville,42.8779424485,-85.7585968211,City of Grandville,15.0,Rush Creek,Storm Water Inlet Drain
GRANDV_40158215,Rush Creek,City of Grandville,42.8778575796,-85.7588664899,City of Grandville,15.0,Rush Creek,Storm Water Inlet Drain
GRANDV_40161035,Rush Creek,City of Grandville,42.8832525874,-85.7589464256,City of Grandville,15.0,Rush Creek,Storm Water Inlet Drain
GRANDV_40161034,Rush Creek,City of Grandville,42.8827491369,-85.7589510383,City of Grandville,15.0,Rush Creek,Storm Water Inlet Drain
GRANDV_40158347,Rush Creek,City of Grandville,42.878314142,-85.7590142993,City of Grandville,15.0,Rush Creek,Storm Water Inlet Drain
GRANDV_40158348,Rush Creek,City of Grandville,42.8785672188,-85.75920208859999,City of Grandville,15.0,Rush Creek,Storm Water Inlet Drain
GRANDV_40158367,Rush Creek,City of Grandville,42.8808026581,-85.7592285234,City of Grandville,15.0,Rush Creek,Storm Water Inlet Drain
GRANDV_40161006,Rush Creek,City of Grandville,42.884555085900004,-85.7593542053,City of Grandville,15.0,Rush Creek,Storm Water Inlet Drain
